Date,Adj Close
12/10/2015,25.510649
13/10/2015,25.554083
14/10/2015,25.192902
15/10/2015,25.570084
16/10/2015,25.382637
19/10/2015,25.540367
20/10/2015,26.006687
21/10/2015,26.004406
22/10/2015,26.402153
23/10/2015,27.220501
26/10/2015,26.351856
27/10/2015,26.184988
28/10/2015,27.263937
29/10/2015,27.551952
30/10/2015,27.316507
02/11/2015,27.700539
03/11/2015,28.018276
04/11/2015,27.887985
05/11/2015,27.759426
06/11/2015,27.791563
09/11/2015,27.679077
10/11/2015,26.806717
11/11/2015,26.655199
12/11/2015,26.56567
13/11/2015,25.789732
16/11/2015,26.212133
17/11/2015,26.099646
18/11/2015,26.926092
19/11/2015,27.268148
20/11/2015,27.387526
23/11/2015,27.031694
24/11/2015,27.291103
25/11/2015,27.095972
27/11/2015,27.045462
30/11/2015,27.157955
01/12/2015,26.937569
02/12/2015,26.694227
03/12/2015,26.446289
04/12/2015,27.325542
07/12/2015,27.153362
08/12/2015,27.14189
09/12/2015,26.542709
10/12/2015,26.668974
11/12/2015,25.982571
14/12/2015,25.821869
15/12/2015,25.365025
16/12/2015,25.56016
17/12/2015,25.018377
18/12/2015,24.341148
21/12/2015,24.639591
22/12/2015,24.616632
23/12/2015,24.933435
24/12/2015,24.800283
28/12/2015,24.522509
29/12/2015,24.963282
30/12/2015,24.637295
31/12/2015,24.164381
04/01/2016,24.185049
05/01/2016,23.578979
06/01/2016,23.117548
07/01/2016,22.141884
08/01/2016,22.258968
11/01/2016,22.619389
12/01/2016,22.947668
13/01/2016,22.357676
14/01/2016,22.846657
15/01/2016,22.297985
19/01/2016,22.190096
20/01/2016,22.21994
21/01/2016,22.107449
22/01/2016,23.282837
25/01/2016,22.828291
26/01/2016,22.954556
27/01/2016,21.446289
28/01/2016,21.600103
29/01/2016,22.346199
01/02/2016,22.137289
02/02/2016,21.689634
03/02/2016,22.118929
04/02/2016,22.296646
05/02/2016,21.701155
08/02/2016,21.929659
09/02/2016,21.925043
10/02/2016,21.75885
11/02/2016,21.627291
12/02/2016,21.694231
16/02/2016,22.305887
17/02/2016,22.647493
18/02/2016,22.218178
19/02/2016,22.167397
22/02/2016,22.36128
23/02/2016,21.855799
24/02/2016,22.181248
25/02/2016,22.33358
26/02/2016,22.368206
29/02/2016,22.317423
01/03/2016,23.203751
02/03/2016,23.25453
03/03/2016,23.427641
04/03/2016,23.776178
07/03/2016,23.513048
08/03/2016,23.31916
09/03/2016,23.339933
10/03/2016,23.351477
11/03/2016,23.603056
14/03/2016,23.663074
15/03/2016,24.138546
16/03/2016,24.459379
17/03/2016,24.420145
18/03/2016,24.447838
21/03/2016,24.445534
22/03/2016,24.632492
23/03/2016,24.496309
24/03/2016,24.390139
28/03/2016,24.279345
29/03/2016,24.854073
30/03/2016,25.288004
31/03/2016,25.156443
01/04/2016,25.387251
04/04/2016,25.648081
05/04/2016,25.345707
06/04/2016,25.611143
07/04/2016,25.052578
08/04/2016,25.080275
11/04/2016,25.163364
12/04/2016,25.491123
13/04/2016,25.860426
14/04/2016,25.874273
15/04/2016,25.35494
18/04/2016,24.807915
19/04/2016,24.676352
20/04/2016,24.727129
21/04/2016,24.459379
22/04/2016,24.392445
25/04/2016,24.253958
26/04/2016,24.085459
27/04/2016,22.578247
28/04/2016,21.888117
29/04/2016,21.636526
02/05/2016,21.613445
03/05/2016,21.968895
04/05/2016,21.740389
05/05/2016,21.652149
06/05/2016,21.531395
09/05/2016,21.547651
10/05/2016,21.693949
11/05/2016,21.482626
12/05/2016,20.978708
13/05/2016,21.020512
16/05/2016,21.800764
17/05/2016,21.710201
18/05/2016,21.958675
19/05/2016,21.875078
20/05/2016,22.111937
23/05/2016,22.392927
24/05/2016,22.734289
25/05/2016,23.133709
26/05/2016,23.317162
27/05/2016,23.303226
31/05/2016,23.189442
01/06/2016,22.864336
02/06/2016,22.692495
03/06/2016,22.738934
06/06/2016,22.903811
07/06/2016,22.996698
08/06/2016,22.9758
09/06/2016,23.14068
10/06/2016,22.950254
13/06/2016,22.60425
14/06/2016,22.632116
15/06/2016,22.557806
16/06/2016,22.653015
17/06/2016,22.137489
20/06/2016,22.084074
21/06/2016,22.272169
22/06/2016,22.188572
23/06/2016,22.316294
24/06/2016,21.689304
27/06/2016,21.373486
28/06/2016,21.733421
29/06/2016,21.921522
30/06/2016,22.200184
01/07/2016,22.267532
05/07/2016,22.058533
06/07/2016,22.183933
07/07/2016,22.279139
08/07/2016,22.450985
11/07/2016,22.520653
12/07/2016,22.622824
13/07/2016,22.495106
14/07/2016,22.940962
15/07/2016,22.938643
18/07/2016,23.182476
19/07/2016,23.191763
20/07/2016,23.212667
21/07/2016,23.089586
22/07/2016,22.910782
25/07/2016,22.60425
26/07/2016,22.44866
27/07/2016,23.906998
28/07/2016,24.229782
29/07/2016,24.199596
01/08/2016,24.626877
02/08/2016,24.262297
03/08/2016,24.566504
04/08/2016,24.718264
05/08/2016,25.094162
08/08/2016,25.30196
09/08/2016,25.404682
10/08/2016,25.215565
11/08/2016,25.199228
12/08/2016,25.257593
15/08/2016,25.561119
16/08/2016,25.537766
17/08/2016,25.500408
18/08/2016,25.467728
19/08/2016,25.5331
22/08/2016,25.334644
23/08/2016,25.414026
24/08/2016,25.222576
25/08/2016,25.115177
26/08/2016,24.968082
29/08/2016,24.940067
30/08/2016,24.748615
31/08/2016,24.771961
01/09/2016,24.91905
02/09/2016,25.152536
06/09/2016,25.145523
07/09/2016,25.29962
08/09/2016,24.636545
09/09/2016,24.078533
12/09/2016,24.61787
13/09/2016,25.203897
14/09/2016,26.095778
15/09/2016,26.982996
16/09/2016,26.831234
19/09/2016,26.518377
20/09/2016,26.516041
21/09/2016,26.51137
22/09/2016,26.761192
23/09/2016,26.315248
26/09/2016,26.35494
27/09/2016,26.403973
28/09/2016,26.604759
29/09/2016,26.1915
30/09/2016,26.39463
03/10/2016,26.270885
04/10/2016,26.382956
05/10/2016,26.39463
06/10/2016,26.590752
07/10/2016,26.630436
10/10/2016,27.095066
11/10/2016,27.153435
12/10/2016,27.396254
13/10/2016,27.312197
14/10/2016,27.463955
17/10/2016,27.445284
18/10/2016,27.426603
19/10/2016,27.344883
20/10/2016,27.330873
21/10/2016,27.223478
24/10/2016,27.468626
25/10/2016,27.608709
26/10/2016,26.987663
27/10/2016,26.728504
28/10/2016,26.551056
31/10/2016,26.509031
01/11/2016,26.030407
02/11/2016,26.053751
03/11/2016,25.77449
04/11/2016,25.54216
07/11/2016,25.910599
08/11/2016,26.063143
09/11/2016,26.020899
10/11/2016,25.295752
11/11/2016,25.445946
14/11/2016,24.807621
15/11/2016,25.136171
16/11/2016,25.81204
17/11/2016,25.80265
18/11/2016,25.828463
21/11/2016,26.220379
22/11/2016,26.236803
23/11/2016,26.103037
25/11/2016,26.234453
28/11/2016,26.182823
29/11/2016,26.157009
30/11/2016,25.936413
01/12/2016,25.694702
02/12/2016,25.790915
05/12/2016,25.605524
06/12/2016,25.80265
07/12/2016,26.056101
08/12/2016,26.311895
09/12/2016,26.741354
12/12/2016,26.588814
13/12/2016,27.032358
14/12/2016,27.032358
15/12/2016,27.180193
16/12/2016,27.215403
19/12/2016,27.372639
20/12/2016,27.445385
21/12/2016,27.471197
22/12/2016,27.290501
23/12/2016,27.344473
27/12/2016,27.518129
28/12/2016,27.400801
29/12/2016,27.393757
30/12/2016,27.180193
03/01/2017,27.257643
04/01/2017,27.227135
05/01/2017,27.365595
06/01/2017,27.670673
09/01/2017,27.924116
10/01/2017,27.952293
11/01/2017,28.102478
12/01/2017,27.985138
13/01/2017,27.935862
17/01/2017,28.161148
18/01/2017,28.158802
19/01/2017,28.109522
20/01/2017,28.161148
23/01/2017,28.179924
24/01/2017,28.15411
25/01/2017,28.602337
26/01/2017,28.616421
27/01/2017,28.618763
30/01/2017,28.543669
31/01/2017,28.477959
01/02/2017,30.214563
02/02/2017,30.162935
03/02/2017,30.292009
06/02/2017,30.575958
07/02/2017,30.866966
08/02/2017,30.986652
09/02/2017,31.21055
10/02/2017,31.139849
13/02/2017,31.415613
14/02/2017,31.823355
15/02/2017,31.938848
16/02/2017,31.901144
17/02/2017,31.988344
21/02/2017,32.219326
22/02/2017,32.315964
23/02/2017,32.179249
24/02/2017,32.2099
27/02/2017,32.273537
28/02/2017,32.287685
01/03/2017,32.947636
02/03/2017,32.751995
03/03/2017,32.945251
06/03/2017,32.841557
07/03/2017,32.883987
08/03/2017,32.761417
09/03/2017,32.685997
10/03/2017,32.794418
13/03/2017,32.808563
14/03/2017,32.759071
15/03/2017,33.105541
16/03/2017,33.159744
17/03/2017,32.994755
20/03/2017,33.341228
21/03/2017,32.9594
22/03/2017,33.331795
23/03/2017,33.213955
24/03/2017,33.147961
27/03/2017,33.204529
28/03/2017,33.89275
29/03/2017,33.968163
30/03/2017,33.923393
31/03/2017,33.85976
03/04/2017,33.869186
04/04/2017,34.12138
05/04/2017,33.944603
06/04/2017,33.85976
07/04/2017,33.784332
10/04/2017,33.744263
11/04/2017,33.381298
12/04/2017,33.421368
13/04/2017,33.244602
17/04/2017,33.42844
18/04/2017,33.279942
19/04/2017,33.157387
20/04/2017,33.572212
21/04/2017,33.532139
24/04/2017,33.855045
25/04/2017,34.064808
26/04/2017,33.864464
27/04/2017,33.890388
28/04/2017,33.857399
01/05/2017,34.547974
02/05/2017,34.767174
03/05/2017,34.661114
04/05/2017,34.53619
05/05/2017,35.108929
08/05/2017,36.063496
09/05/2017,36.294468
10/05/2017,36.122417
11/05/2017,36.434811
12/05/2017,36.943642
15/05/2017,36.848984
16/05/2017,36.79454
17/05/2017,35.559147
18/05/2017,36.101101
19/05/2017,36.224182
22/05/2017,36.444279
23/05/2017,36.399315
24/05/2017,36.290447
25/05/2017,36.415882
26/05/2017,36.354351
30/05/2017,36.368546
31/05/2017,36.153179
01/06/2017,36.252583
02/06/2017,36.789814
05/06/2017,36.430077
06/06/2017,36.553146
07/06/2017,36.770874
08/06/2017,36.680946
09/06/2017,35.258575
12/06/2017,34.416039
13/06/2017,34.692932
14/06/2017,34.354527
15/06/2017,34.148609
16/06/2017,33.670547
19/06/2017,34.633781
20/06/2017,34.319023
21/06/2017,34.522541
22/06/2017,34.465744
23/06/2017,34.619579
26/06/2017,34.510712
27/06/2017,34.016075
28/06/2017,34.513081
29/06/2017,34.004238
30/06/2017,34.084713
03/07/2017,33.961647
05/07/2017,34.101284
06/07/2017,33.779415
07/07/2017,34.122578
10/07/2017,34.330849
11/07/2017,34.442074
12/07/2017,34.491783
13/07/2017,34.972218
14/07/2017,35.272781
17/07/2017,35.395851
18/07/2017,35.518906
19/07/2017,35.741383
20/07/2017,35.580444
21/07/2017,35.563881
24/07/2017,35.99461
25/07/2017,36.148449
26/07/2017,36.318848
27/07/2017,35.632519
28/07/2017,35.381645
31/07/2017,35.199417
01/08/2017,35.511814
02/08/2017,37.189785
03/08/2017,36.818214
04/08/2017,37.012283
07/08/2017,37.585011
08/08/2017,37.885578
09/08/2017,38.117508
10/08/2017,36.903397
11/08/2017,37.416603
14/08/2017,37.979713
15/08/2017,38.395496
16/08/2017,38.241062
17/08/2017,37.506893
18/08/2017,37.421364
21/08/2017,37.352467
22/08/2017,37.963085
23/08/2017,38.010593
24/08/2017,37.841896
25/08/2017,37.98209
28/08/2017,38.364609
29/08/2017,38.706749
30/08/2017,38.811291
31/08/2017,38.965725
01/09/2017,38.977612
05/09/2017,38.509548
06/09/2017,38.469147
07/09/2017,38.314716
08/09/2017,37.689842
11/09/2017,38.371738
12/09/2017,38.219685
13/09/2017,37.93219
14/09/2017,37.606682
15/09/2017,37.986832
18/09/2017,37.699345
19/09/2017,37.713604
20/09/2017,37.081593
21/09/2017,36.444836
22/09/2017,36.088451
25/09/2017,35.770065
26/09/2017,36.385452
27/09/2017,36.644417
28/09/2017,36.418705
29/09/2017,36.618279
02/10/2017,36.544628
03/10/2017,36.703823
04/10/2017,36.466217
05/10/2017,36.920021
06/10/2017,36.898655
09/10/2017,37.026943
10/10/2017,37.041199
11/10/2017,37.195641
12/10/2017,37.06496
13/10/2017,37.300179
16/10/2017,37.986832
17/10/2017,38.127022
18/10/2017,37.958317
19/10/2017,37.060215
20/10/2017,37.124363
23/10/2017,37.105362
24/10/2017,37.326317
25/10/2017,37.162376
26/10/2017,37.399971
27/10/2017,38.740021
30/10/2017,39.611988
31/10/2017,40.163212
01/11/2017,39.652397
02/11/2017,39.942242
03/11/2017,40.985294
06/11/2017,41.401089
07/11/2017,41.534134
08/11/2017,41.873905
09/11/2017,41.788376
10/11/2017,41.650063
13/11/2017,41.483154
14/11/2017,40.856033
15/11/2017,40.317135
16/11/2017,40.798801
17/11/2017,40.572273
20/11/2017,40.531731
21/11/2017,41.28524
22/11/2017,41.719219
24/11/2017,41.721607
27/11/2017,41.511765
28/11/2017,41.268547
29/11/2017,40.41251
30/11/2017,40.977646
01/12/2017,40.786884
04/12/2017,40.488819
05/12/2017,40.450665
06/12/2017,40.300438
07/12/2017,40.374371
08/12/2017,40.38628
11/12/2017,41.173168
12/12/2017,40.941879
13/12/2017,41.077789
14/12/2017,41.065865
15/12/2017,41.483154
18/12/2017,42.067352
19/12/2017,41.619068
20/12/2017,41.573761
21/12/2017,41.731136
22/12/2017,41.731136
26/12/2017,40.672421
27/12/2017,40.679573
28/12/2017,40.794041
29/12/2017,40.352898
02/01/2018,41.075405
03/01/2018,41.068241
04/01/2018,41.259014
05/01/2018,41.728756
08/01/2018,41.573761
09/01/2018,41.568993
10/01/2018,41.559464
11/01/2018,41.795521
12/01/2018,42.227119
16/01/2018,42.012524
17/01/2018,42.706409
18/01/2018,42.74456
19/01/2018,42.553791
22/01/2018,42.205662
23/01/2018,42.215199
24/01/2018,41.542767
25/01/2018,40.801182
26/01/2018,40.896568
29/01/2018,40.050068
30/01/2018,39.814011
31/01/2018,39.923687
01/02/2018,40.007153
02/02/2018,38.271221
05/02/2018,37.315044
06/02/2018,38.874512
07/02/2018,38.042316
08/02/2018,36.995525
09/02/2018,37.448032
12/02/2018,38.95639
13/02/2018,39.346649
14/02/2018,40.072098
15/02/2018,41.417652
16/02/2018,41.283569
20/02/2018,41.144711
21/02/2018,40.957966
22/02/2018,41.300335
23/02/2018,42.0186
26/02/2018,42.8494
27/02/2018,42.710526
28/02/2018,42.645889
01/03/2018,41.898888
02/03/2018,42.188595
05/03/2018,42.334648
06/03/2018,42.298725
07/03/2018,41.906078
08/03/2018,42.363377
09/03/2018,43.091213
12/03/2018,43.507805
13/03/2018,43.088818
14/03/2018,42.7225
15/03/2018,42.772774
16/03/2018,42.621948
19/03/2018,41.970722
20/03/2018,41.956352
21/03/2018,41.005848
22/03/2018,40.426449
23/03/2018,39.490307
26/03/2018,41.364979
27/03/2018,40.304333
28/03/2018,39.859009
29/03/2018,40.170261
02/04/2018,39.906895
03/04/2018,40.316311
04/04/2018,41.087246
05/04/2018,41.372166
06/04/2018,40.313915
09/04/2018,40.713757
10/04/2018,41.479897
11/04/2018,41.285965
12/04/2018,41.692989
13/04/2018,41.834251
16/04/2018,42.095219
17/04/2018,42.674614
18/04/2018,42.578854
19/04/2018,41.372166
20/04/2018,39.677055
23/04/2018,39.56213
24/04/2018,39.011459
25/04/2018,39.18145
26/04/2018,39.317909
27/04/2018,38.86301
30/04/2018,39.566917
01/05/2018,40.486301
02/05/2018,42.274784
03/05/2018,42.351402
04/05/2018,44.012989
07/05/2018,44.331421
08/05/2018,44.544502
09/05/2018,44.85815
10/05/2018,45.499798
11/05/2018,45.326748
14/05/2018,45.220997
15/05/2018,44.810005
16/05/2018,45.228207
17/05/2018,44.9422
18/05/2018,44.778767
21/05/2018,45.096016
22/05/2018,44.983063
23/05/2018,45.271465
24/05/2018,45.220997
25/05/2018,45.324345
29/05/2018,45.160912
30/05/2018,45.064777
31/05/2018,44.913353
01/06/2018,45.723335
04/06/2018,46.10548
05/06/2018,46.461182
06/06/2018,46.622208
07/06/2018,46.497231
08/06/2018,46.074215
11/06/2018,45.961258
12/06/2018,46.213631
13/06/2018,45.833878
14/06/2018,45.85791
15/06/2018,45.386833
18/06/2018,45.362808
19/06/2018,44.629757
20/06/2018,44.824432
21/06/2018,44.574471
22/06/2018,44.444679
25/06/2018,43.78373
26/06/2018,44.326908
27/06/2018,44.262024
28/06/2018,44.584087
29/06/2018,44.490345
02/07/2018,44.987869
03/07/2018,44.204334
05/07/2018,44.560043
06/07/2018,45.177742
09/07/2018,45.805042
10/07/2018,45.74976
11/07/2018,45.156109
12/07/2018,45.913189
13/07/2018,45.985298
16/07/2018,45.884346
17/07/2018,46.014141
18/07/2018,45.761772
19/07/2018,46.117489
20/07/2018,46.011738
23/07/2018,46.052601
24/07/2018,46.386673
25/07/2018,46.824104
26/07/2018,46.677494
27/07/2018,45.901173
30/07/2018,45.644001
31/07/2018,45.735336
01/08/2018,48.429607
02/08/2018,49.845245
03/08/2018,49.98946
06/08/2018,50.249023
07/08/2018,49.777946
08/08/2018,49.8116
09/08/2018,50.203358
10/08/2018,50.053822
13/08/2018,50.377022
14/08/2018,50.589264
15/08/2018,50.707443
16/08/2018,51.45031
17/08/2018,52.477772
20/08/2018,51.966461
21/08/2018,51.865147
22/08/2018,51.867561
23/08/2018,51.973682
24/08/2018,52.135284
27/08/2018,52.564598
28/08/2018,52.98909
29/08/2018,53.78019
30/08/2018,54.274624
31/08/2018,54.901707
04/09/2018,55.077774
05/09/2018,54.71841
06/09/2018,53.809128
07/09/2018,53.374989
10/09/2018,52.658661
11/09/2018,53.990028
12/09/2018,53.319515
13/09/2018,54.607464
14/09/2018,53.98761
17/09/2018,52.550129
18/09/2018,52.636959
19/09/2018,52.668304
20/09/2018,53.06868
21/09/2018,52.497063
24/09/2018,53.251987
25/09/2018,53.589642
26/09/2018,53.162739
27/09/2018,54.255333
28/09/2018,54.445866
01/10/2018,54.812469
02/10/2018,55.299671
03/10/2018,55.972595
04/10/2018,54.988544
05/10/2018,54.096134
08/10/2018,53.97073
09/10/2018,54.71841
10/10/2018,52.183514
11/10/2018,51.722843
12/10/2018,53.570358
15/10/2018,52.424706
16/10/2018,53.580002
17/10/2018,53.348457
18/10/2018,52.101509
19/10/2018,52.895027
22/10/2018,53.218216
23/10/2018,53.719883
24/10/2018,51.877216
25/10/2018,53.013214
26/10/2018,52.169052
29/10/2018,51.189823
30/10/2018,51.445484
31/10/2018,52.786491
01/11/2018,53.596889
02/11/2018,50.041763
05/11/2018,48.62117
06/11/2018,49.146961
07/11/2018,50.637497
08/11/2018,50.460819
09/11/2018,49.487862
12/11/2018,46.994949
13/11/2018,46.525417
14/11/2018,45.211189
15/11/2018,46.32695
16/11/2018,46.840061
19/11/2018,44.983688
20/11/2018,42.834457
21/11/2018,42.786045
23/11/2018,41.699333
26/11/2018,42.26326
27/11/2018,42.171291
28/11/2018,43.792889
29/11/2018,43.456478
30/11/2018,43.221706
03/12/2018,44.731976
04/12/2018,42.764267
06/12/2018,42.287472
07/12/2018,40.779625
10/12/2018,41.048271
11/12/2018,40.813511
12/12/2018,40.927261
13/12/2018,41.375019
14/12/2018,40.051105
17/12/2018,39.678391
18/12/2018,40.19392
19/12/2018,38.940197
20/12/2018,37.957554
21/12/2018,36.481171
24/12/2018,35.537254
26/12/2018,38.039845
27/12/2018,37.792976
28/12/2018,37.812332
31/12/2018,38.177803
02/01/2019,38.221363
03/01/2019,34.414242
04/01/2019,35.883358
07/01/2019,35.80349
08/01/2019,36.486015
09/01/2019,37.105606
10/01/2019,37.224201
11/01/2019,36.858734
14/01/2019,36.304485
15/01/2019,37.04752
16/01/2019,37.500118
17/01/2019,37.722778
18/01/2019,37.955135
22/01/2019,37.103188
23/01/2019,37.253246
24/01/2019,36.95797
25/01/2019,38.182636
28/01/2019,37.829277
29/01/2019,37.437187
30/01/2019,39.995445
31/01/2019,40.283459
01/02/2019,40.302834
04/02/2019,41.447632
05/02/2019,42.15678
06/02/2019,42.171291
07/02/2019,41.372597
08/02/2019,41.421211
11/02/2019,41.182991
12/02/2019,41.537884
13/02/2019,41.365307
14/02/2019,41.516006
15/02/2019,41.423637
19/02/2019,41.547607
20/02/2019,41.814983
21/02/2019,41.579197
22/02/2019,42.043465
25/02/2019,42.349728
26/02/2019,42.374039
27/02/2019,42.505291
28/02/2019,42.087208
01/03/2019,42.529598
04/03/2019,42.7435
05/03/2019,42.665722
06/03/2019,42.420216
07/03/2019,41.929226
08/03/2019,42.028881
11/03/2019,43.484856
12/03/2019,43.973419
13/03/2019,44.167881
14/03/2019,44.658875
15/03/2019,45.239807
18/03/2019,45.70163
19/03/2019,45.339466
20/03/2019,45.735672
21/03/2019,47.420132
22/03/2019,46.438133
25/03/2019,45.876652
26/03/2019,45.40266
27/03/2019,45.811012
28/03/2019,45.871784
29/03/2019,46.170765
01/04/2019,46.484322
02/04/2019,47.160049
03/04/2019,47.48333
04/04/2019,47.565968
05/04/2019,47.884392
08/04/2019,48.637901
09/04/2019,48.492058
10/04/2019,48.764297
11/04/2019,48.358364
12/04/2019,48.338921
15/04/2019,48.42643
16/04/2019,48.43129
17/04/2019,49.374397
18/04/2019,49.551834
22/04/2019,49.714691
23/04/2019,50.431736
24/04/2019,50.353962
25/04/2019,49.896988
26/04/2019,49.658787
29/04/2019,49.734127
30/04/2019,48.776447
01/05/2019,51.170666
02/05/2019,50.837662
03/05/2019,51.469639
06/05/2019,50.674809
07/05/2019,49.308762
08/05/2019,49.318485
09/05/2019,48.788601
10/05/2019,48.112705
13/05/2019,45.316425
14/05/2019,46.033802
15/05/2019,46.585239
16/05/2019,46.38028
17/05/2019,46.116753
20/05/2019,44.67469
21/05/2019,45.531151
22/05/2019,44.599049
23/05/2019,43.837761
24/05/2019,43.669399
28/05/2019,43.488834
29/05/2019,43.281429
30/05/2019,43.505917
31/05/2019,42.717785
03/06/2019,42.285904
04/06/2019,43.832878
05/06/2019,44.540489
06/06/2019,45.194424
07/06/2019,46.397362
10/06/2019,46.990288
11/06/2019,47.534424
12/06/2019,47.383137
13/06/2019,47.373375
14/06/2019,47.029327
17/06/2019,47.309933
18/06/2019,48.422592
19/06/2019,48.281067
20/06/2019,48.669041
21/06/2019,48.503117
24/06/2019,48.454315
25/06/2019,47.719864
26/06/2019,48.752003
27/06/2019,48.737358
28/06/2019,48.293278
01/07/2019,49.179008
02/07/2019,49.466934
03/07/2019,49.876865
05/07/2019,49.832932
08/07/2019,48.805683
09/07/2019,49.103363
10/07/2019,49.588936
11/07/2019,49.227802
12/07/2019,49.606022
15/07/2019,50.07206
16/07/2019,49.898819
17/07/2019,49.618217
18/07/2019,50.181866
19/07/2019,49.432774
22/07/2019,50.562511
23/07/2019,50.957802
24/07/2019,50.916313
25/07/2019,50.51371
26/07/2019,50.689396
29/07/2019,51.162762
30/07/2019,50.943157
31/07/2019,51.982609
01/08/2019,50.857758
02/08/2019,49.781704
05/08/2019,47.175728
06/08/2019,48.06879
07/08/2019,48.566555
08/08/2019,49.637737
09/08/2019,49.228699
12/08/2019,49.103786
13/08/2019,51.183254
14/08/2019,49.659782
15/08/2019,49.412395
16/08/2019,50.57827
19/08/2019,51.521255
20/08/2019,51.523701
21/08/2019,52.082146
22/08/2019,52.038059
23/08/2019,49.632835
26/08/2019,50.575821
27/08/2019,50.005127
28/08/2019,50.340683
29/08/2019,51.193047
30/08/2019,51.126915
03/09/2019,50.382324
04/09/2019,51.237137
05/09/2019,52.238907
06/09/2019,52.233994
09/09/2019,52.456898
10/09/2019,53.076565
11/09/2019,54.764141
12/09/2019,54.641674
13/09/2019,53.578674
16/09/2019,53.86034
17/09/2019,54.056286
18/09/2019,54.563297
19/09/2019,54.119976
20/09/2019,53.328846
23/09/2019,53.571331
24/09/2019,53.316597
25/09/2019,54.137123
26/09/2019,53.857891
27/09/2019,53.595818
30/09/2019,54.857216
01/10/2019,55.009071
02/10/2019,53.630112
03/10/2019,54.085682
04/10/2019,55.601799
07/10/2019,55.614052
08/10/2019,54.962532
09/10/2019,55.606701
10/10/2019,56.356194
11/10/2019,57.855179
14/10/2019,57.7719
15/10/2019,57.637184
16/10/2019,57.404495
17/10/2019,57.627384
18/10/2019,57.90416
21/10/2019,58.908371
22/10/2019,58.773666
23/10/2019,59.562344
24/10/2019,59.66032
25/10/2019,60.395111
28/10/2019,61.000088
29/10/2019,59.589287
30/10/2019,59.581932
31/10/2019,60.929058
01/11/2019,62.658272
04/11/2019,63.069752
05/11/2019,62.979137
06/11/2019,63.006073
07/11/2019,63.733242
08/11/2019,63.907665
11/11/2019,64.41375
12/11/2019,64.354774
13/11/2019,64.971397
14/11/2019,64.521851
15/11/2019,65.288315
18/11/2019,65.617508
19/11/2019,65.418518
20/11/2019,64.656944
21/11/2019,64.367081
22/11/2019,64.310555
25/11/2019,65.438171
26/11/2019,64.927185
27/11/2019,65.799294
29/11/2019,65.654358
02/12/2019,64.895256
03/12/2019,63.738163
04/12/2019,64.300728
05/12/2019,65.24408
06/12/2019,66.504356
09/12/2019,65.573288
10/12/2019,65.95652
11/12/2019,66.519089
12/12/2019,66.688614
13/12/2019,67.595123
16/12/2019,68.752205
17/12/2019,68.887314
18/12/2019,68.722733
19/12/2019,68.791512
20/12/2019,68.649017
23/12/2019,69.769272
24/12/2019,69.835594
26/12/2019,71.221161
27/12/2019,71.19413
30/12/2019,71.616676
31/12/2019,72.139954
