Date,Adj Close
18/05/2015,425.23999
19/05/2015,421.709991
20/05/2015,423.859985
21/05/2015,431.630005
22/05/2015,427.630005
26/05/2015,425.470001
27/05/2015,431.420013
28/05/2015,426.570007
29/05/2015,429.230011
01/06/2015,430.920013
02/06/2015,430.98999
03/06/2015,436.589996
04/06/2015,430.779999
05/06/2015,426.950012
08/06/2015,423.5
09/06/2015,425.480011
10/06/2015,430.769989
11/06/2015,432.970001
12/06/2015,429.920013
15/06/2015,423.670013
16/06/2015,427.26001
17/06/2015,427.809998
18/06/2015,439.390015
19/06/2015,434.920013
22/06/2015,436.290009
23/06/2015,445.98999
24/06/2015,440.839996
25/06/2015,440.100006
26/06/2015,438.100006
29/06/2015,429.859985
30/06/2015,434.089996
01/07/2015,437.390015
02/07/2015,437.709991
06/07/2015,436.040009
07/07/2015,436.720001
08/07/2015,429.700012
09/07/2015,434.390015
10/07/2015,443.51001
13/07/2015,455.570007
14/07/2015,465.570007
15/07/2015,461.190002
16/07/2015,475.480011
17/07/2015,483.01001
20/07/2015,488.100006
21/07/2015,488
22/07/2015,488.269989
23/07/2015,482.179993
24/07/2015,529.419983
27/07/2015,531.409973
28/07/2015,526.030029
29/07/2015,529
30/07/2015,536.76001
31/07/2015,536.150024
03/08/2015,535.030029
04/08/2015,531.900024
05/08/2015,537.01001
06/08/2015,529.460022
07/08/2015,522.619995
10/08/2015,524
11/08/2015,527.460022
12/08/2015,525.909973
13/08/2015,529.659973
14/08/2015,531.52002
17/08/2015,535.219971
18/08/2015,535.02002
19/08/2015,532.919983
20/08/2015,515.780029
21/08/2015,494.470001
24/08/2015,463.369995
25/08/2015,466.369995
26/08/2015,500.769989
27/08/2015,518.369995
28/08/2015,518.01001
31/08/2015,512.890015
01/09/2015,496.540009
02/09/2015,510.549988
03/09/2015,504.720001
04/09/2015,499
08/09/2015,517.539978
09/09/2015,516.890015
10/09/2015,522.23999
11/09/2015,529.440002
14/09/2015,521.380005
15/09/2015,522.369995
16/09/2015,527.390015
17/09/2015,538.869995
18/09/2015,540.26001
21/09/2015,548.390015
22/09/2015,538.400024
23/09/2015,536.070007
24/09/2015,533.75
25/09/2015,524.25
28/09/2015,504.059998
29/09/2015,496.070007
30/09/2015,511.890015
01/10/2015,520.719971
02/10/2015,532.539978
05/10/2015,543.679993
06/10/2015,537.47998
07/10/2015,541.940002
08/10/2015,533.159973
09/10/2015,539.799988
12/10/2015,550.190002
13/10/2015,548.900024
14/10/2015,544.830017
15/10/2015,562.440002
16/10/2015,570.76001
19/10/2015,573.150024
20/10/2015,560.880005
21/10/2015,555.77002
22/10/2015,563.909973
23/10/2015,599.030029
26/10/2015,608.609985
27/10/2015,611.01001
28/10/2015,617.099976
29/10/2015,626.549988
30/10/2015,625.900024
02/11/2015,628.349976
03/11/2015,625.309998
04/11/2015,640.950012
05/11/2015,655.650024
06/11/2015,659.369995
09/11/2015,655.48999
10/11/2015,659.679993
11/11/2015,673.25
12/11/2015,665.599976
13/11/2015,642.349976
16/11/2015,647.809998
17/11/2015,643.299988
18/11/2015,663.539978
19/11/2015,661.27002
20/11/2015,668.450012
23/11/2015,678.98999
24/11/2015,671.150024
25/11/2015,675.340027
27/11/2015,673.26001
30/11/2015,664.799988
01/12/2015,679.059998
02/12/2015,676.01001
03/12/2015,666.25
04/12/2015,672.640015
07/12/2015,669.830017
08/12/2015,677.330017
09/12/2015,664.789978
10/12/2015,662.320007
11/12/2015,640.150024
14/12/2015,657.909973
15/12/2015,658.640015
16/12/2015,675.77002
17/12/2015,670.650024
18/12/2015,664.140015
21/12/2015,664.51001
22/12/2015,663.150024
23/12/2015,663.700012
24/12/2015,662.789978
28/12/2015,675.200012
29/12/2015,693.969971
30/12/2015,689.070007
31/12/2015,675.890015
04/01/2016,636.98999
05/01/2016,633.789978
06/01/2016,632.650024
07/01/2016,607.940002
08/01/2016,607.049988
11/01/2016,617.73999
12/01/2016,617.890015
13/01/2016,581.809998
14/01/2016,593
15/01/2016,570.179993
19/01/2016,574.47998
20/01/2016,571.77002
21/01/2016,575.02002
22/01/2016,596.380005
25/01/2016,596.530029
26/01/2016,601.25
27/01/2016,583.349976
28/01/2016,635.349976
29/01/2016,587
01/02/2016,574.809998
02/02/2016,552.099976
03/02/2016,531.070007
04/02/2016,536.26001
05/02/2016,502.130005
08/02/2016,488.100006
09/02/2016,482.070007
10/02/2016,490.480011
11/02/2016,503.820007
12/02/2016,507.079987
16/02/2016,521.099976
17/02/2016,534.099976
18/02/2016,525
19/02/2016,534.900024
22/02/2016,559.5
23/02/2016,552.940002
24/02/2016,554.039978
25/02/2016,555.150024
26/02/2016,555.22998
29/02/2016,552.52002
01/03/2016,579.039978
02/03/2016,580.210022
03/03/2016,577.48999
04/03/2016,575.140015
07/03/2016,562.799988
08/03/2016,560.26001
09/03/2016,559.469971
10/03/2016,558.929993
11/03/2016,569.609985
14/03/2016,573.369995
15/03/2016,577.02002
16/03/2016,574.27002
17/03/2016,559.440002
18/03/2016,552.080017
21/03/2016,553.97998
22/03/2016,560.47998
23/03/2016,569.630005
24/03/2016,582.950012
28/03/2016,579.869995
29/03/2016,593.859985
30/03/2016,598.690002
31/03/2016,593.640015
01/04/2016,598.5
04/04/2016,593.190002
05/04/2016,586.140015
06/04/2016,602.080017
07/04/2016,591.429993
08/04/2016,594.599976
11/04/2016,595.929993
12/04/2016,603.169983
13/04/2016,614.820007
14/04/2016,620.75
15/04/2016,625.890015
18/04/2016,635.349976
19/04/2016,627.900024
20/04/2016,632.98999
21/04/2016,631
22/04/2016,620.5
25/04/2016,626.200012
26/04/2016,616.880005
27/04/2016,606.570007
28/04/2016,602
29/04/2016,659.590027
02/05/2016,683.849976
03/05/2016,671.320007
04/05/2016,670.900024
05/05/2016,659.090027
06/05/2016,673.950012
09/05/2016,679.75
10/05/2016,703.070007
11/05/2016,713.22998
12/05/2016,717.929993
13/05/2016,709.919983
16/05/2016,710.659973
17/05/2016,695.27002
18/05/2016,697.450012
19/05/2016,698.52002
20/05/2016,702.799988
23/05/2016,696.75
24/05/2016,704.200012
25/05/2016,708.349976
26/05/2016,714.909973
27/05/2016,712.23999
31/05/2016,722.789978
01/06/2016,719.440002
02/06/2016,728.23999
03/06/2016,725.539978
06/06/2016,726.72998
07/06/2016,723.73999
08/06/2016,726.640015
09/06/2016,727.650024
10/06/2016,717.909973
13/06/2016,715.23999
14/06/2016,719.299988
15/06/2016,714.26001
16/06/2016,717.51001
17/06/2016,706.390015
20/06/2016,714.01001
21/06/2016,715.820007
22/06/2016,710.599976
23/06/2016,722.080017
24/06/2016,698.960022
27/06/2016,691.359985
28/06/2016,707.950012
29/06/2016,715.599976
30/06/2016,715.619995
01/07/2016,725.679993
05/07/2016,728.099976
06/07/2016,737.609985
07/07/2016,736.570007
08/07/2016,745.809998
11/07/2016,753.780029
12/07/2016,748.210022
13/07/2016,742.630005
14/07/2016,741.200012
15/07/2016,735.440002
18/07/2016,736.070007
19/07/2016,739.950012
20/07/2016,745.719971
21/07/2016,744.429993
22/07/2016,744.859985
25/07/2016,739.609985
26/07/2016,735.590027
27/07/2016,736.669983
28/07/2016,752.609985
29/07/2016,758.809998
01/08/2016,767.73999
02/08/2016,760.580017
03/08/2016,754.640015
04/08/2016,760.77002
05/08/2016,765.97998
08/08/2016,766.559998
09/08/2016,768.309998
10/08/2016,768.559998
11/08/2016,771.23999
12/08/2016,772.559998
15/08/2016,768.48999
16/08/2016,764.039978
17/08/2016,764.630005
18/08/2016,764.460022
19/08/2016,757.309998
22/08/2016,759.47998
23/08/2016,762.450012
24/08/2016,757.25
25/08/2016,759.219971
26/08/2016,769
29/08/2016,771.289978
30/08/2016,767.580017
31/08/2016,769.159973
01/09/2016,770.619995
02/09/2016,772.440002
06/09/2016,788.869995
07/09/2016,784.47998
08/09/2016,784.059998
09/09/2016,760.140015
12/09/2016,771.48999
13/09/2016,761.01001
14/09/2016,761.090027
15/09/2016,769.690002
16/09/2016,778.52002
19/09/2016,775.099976
20/09/2016,780.219971
21/09/2016,789.73999
22/09/2016,804.700012
23/09/2016,805.75
26/09/2016,799.159973
27/09/2016,816.109985
28/09/2016,828.719971
29/09/2016,829.049988
30/09/2016,837.309998
03/10/2016,836.73999
04/10/2016,834.030029
05/10/2016,844.359985
06/10/2016,841.659973
07/10/2016,839.429993
10/10/2016,841.710022
11/10/2016,831
12/10/2016,834.090027
13/10/2016,829.280029
14/10/2016,822.960022
17/10/2016,812.950012
18/10/2016,817.650024
19/10/2016,817.690002
20/10/2016,810.320007
21/10/2016,818.98999
24/10/2016,838.090027
25/10/2016,835.179993
26/10/2016,822.590027
27/10/2016,818.359985
28/10/2016,776.320007
31/10/2016,789.820007
01/11/2016,785.409973
02/11/2016,765.559998
03/11/2016,767.030029
04/11/2016,755.049988
07/11/2016,784.929993
08/11/2016,787.75
09/11/2016,771.880005
10/11/2016,742.380005
11/11/2016,739.01001
14/11/2016,719.070007
15/11/2016,743.23999
16/11/2016,746.48999
17/11/2016,756.400024
18/11/2016,760.159973
21/11/2016,780
22/11/2016,785.330017
23/11/2016,780.119995
25/11/2016,780.369995
28/11/2016,766.77002
29/11/2016,762.52002
30/11/2016,750.570007
01/12/2016,743.650024
02/12/2016,740.340027
05/12/2016,759.359985
06/12/2016,764.719971
07/12/2016,770.419983
08/12/2016,767.330017
09/12/2016,768.659973
12/12/2016,760.119995
13/12/2016,774.340027
14/12/2016,768.820007
15/12/2016,761
16/12/2016,757.77002
19/12/2016,766
20/12/2016,771.219971
21/12/2016,770.599976
22/12/2016,766.340027
23/12/2016,760.590027
27/12/2016,771.400024
28/12/2016,772.130005
29/12/2016,765.150024
30/12/2016,749.869995
03/01/2017,753.669983
04/01/2017,757.179993
05/01/2017,780.450012
06/01/2017,795.98999
